kode_golongan;kode_bidang;kode_kelompok;kode_sub_kelompok;kode_sub_sub_kelompok;nama_sub_sub_kelompok
3;6;2;8;30;Alat Rx Radio VHF
3;6;2;8;31;Alat Rx Radio UHF
3;6;2;8;32;Alat Jamming Radio SSB
3;6;2;8;33;Alat Jamming Radio HF/FM
3;6;2;8;34;Alat Jamming Radio VHF
3;6;2;8;35;Alat Jamming Radio UHF
3;6;2;8;36;Alat Spektrum Frek Monitor SSB
3;6;2;8;37;Alat Spektrum Frek Monitor HF/FM
3;6;2;8;38;Alat Spektrum Frek Monitor VHF
3;6;2;8;39;Alat Spektrum Frek Monitor UHF
3;6;2;8;40;Alat Traffic Analysis
3;6;2;8;41;Alat Countersurveillance
3;6;2;8;42;Alat Surveillance
3;6;2;8;43;Alat Jamming Frekuensi
3;6;2;8;44;Alat Pengendali Pancaran Gelombang Elektromagnetik (Tempest)
3;6;2;8;999;Alat Komunikasi Khusus Lainnya
3;6;2;9;0;ALAT KOMUNIKASI DIGITAL DAN KONVENSIONAL
3;6;2;9;1;System Control Node Multi Site System
3;6;2;9;2;Site Base stataion Multi Site System
3;6;2;9;3;Controll Center
3;6;2;9;4;E2EEncryption Management Tools
3;6;2;9;5;Network Monitoring System
3;6;2;9;6;Switching Matrix and Server
3;6;2;9;7;Digital Recording System
3;6;2;9;8;Official Pheripheral
3;6;2;9;9;Mobile Unit
3;6;2;9;10;Mobile Gateway
3;6;2;9;11;Convert Body
3;6;2;9;12;Repeater RX/TX
3;6;2;9;13;Repeater Multiband Combiner 4 in 4out
3;6;2;9;14;Repeater Multiband Combiner 4 in 2out
3;6;2;9;15;Repeater Multiband Combiner 2 in 2out
3;6;2;9;16;Repeater CDMA 80PO MHz
3;6;2;9;17;Repeater CDS 1800 MHz
3;6;2;9;999;Alat Komunikasi Digital Dan Konvensional Lainnya
3;6;2;10;0;ALAT KOMUNIKASI SATELIT
3;6;2;10;1;Fully System HUB
3;6;2;10;2;VSAT System for Remote Terminal
3;6;2;10;3;Commob (Communication Mobile) VSAT
3;6;2;10;4;Wireless Base Station + Surveillance Manpack Kit
3;6;2;10;5;Flyaway
3;6;2;10;6;Encryption
3;6;2;10;7;Remote Data Connection  Distribution
3;6;2;10;8;Remote VoIP Gateway E1 Card Interface
3;6;2;10;9;Spectrum Analyzer for HUB Station
3;6;2;10;10;Spectrum Analyzer Portable for Field Use
3;6;2;10;11;UPS 15 KVA for HUB Station
3;6;2;10;12;UPS 1 KVA for Remote Station
3;6;2;10;999;Alat Komunikasi Satelit Lainnya
3;6;2;99;0;ALAT KOMUNIKASI LAINNYA
3;6;2;99;999;Alat Komunikasi Lainnya
3;6;3;0;0;PERALATAN PEMANCAR
3;6;3;1;0;PERALATAN PEMANCAR MF/MW
3;6;3;1;1;Unit Pemancar MF/MW Portable
3;6;3;1;2;Unit Pemancar MF/MW Transportable
3;6;3;1;3;Unit Pemancar MF/MW Stationary
3;6;3;1;999;Peralatan Pemancar MF/MW Lainnya
3;6;3;2;0;PERALATAN PEMANCAR HF/SW
3;6;3;2;1;Unit Pemancar HF/SW Portable
3;6;3;2;2;Unit Pemancar HF/SW Transportable
3;6;3;2;3;Unit Pemancar HF/SW Stationary
3;6;3;2;999;Peralatan Pemancar HF/SW Lainnya
3;6;3;3;0;PERALATAN PEMANCAR VHF/FM
3;6;3;3;1;Unit Pemancar VHF/FM Portable
3;6;3;3;2;Unit Pemancar VHF/FM Transportable
3;6;3;3;3;Unit Pemancar VHF/FM Stationary
3;6;3;3;999;Peralatan Pemancar VHF/FM Lainnya
3;6;3;4;0;PERALATAN PEMANCAR UHF
3;6;3;4;1;Unit Pemancar UHF Portable
3;6;3;4;2;Unit Pemancar UHF Transportable
3;6;3;4;3;Unit Pemancar UHF Stationary
3;6;3;4;4;Portable Reporter Link
3;6;3;4;999;Peralatan Pemancar UHF Lainnya
3;6;3;5;0;PERALATAN PEMANCAR SHF
3;6;3;5;1;Unit Pemancar SHF Portable
3;6;3;5;2;Unit Pemancar SHF Transportable
3;6;3;5;3;Unit Pemancar SHF Stationary
3;6;3;5;4;Satellite Link ( Up/Down Link )
3;6;3;5;999;Peralatan Pemancar SHF Lainnya
3;6;3;6;0;PERALATAN ANTENA MF/MW
3;6;3;6;1;Antene MF/MW Portable
3;6;3;6;2;Antene MF/MW Transportable
3;6;3;6;3;Antene MF/MW Stationary
3;6;3;6;999;Peralatan Antena MF/MW Lainnya
3;6;3;7;0;PERALATAN ANTENA HF/SW
3;6;3;7;1;Antene HF/SW Portable
3;6;3;7;2;Antene HF/SW Transportable
3;6;3;7;3;Antene HF/SW Stationary
3;6;3;7;999;Peralatan Antena HF/SW Lainnya
3;6;3;8;0;PERALATAN ANTENA VHF/FM
3;6;3;8;1;Antene VHF/FM Portable
3;6;3;8;2;Antene VHF/FM Transportable
3;6;3;8;3;Antene VHF/FM Stationary
3;6;3;8;999;Peralatan Antena VHF/FM Lainnya
3;6;3;9;0;PERALATAN ANTENA UHF
3;6;3;9;1;Antene UHF Portable
3;6;3;9;2;Antene UHF Transportable
3;6;3;9;3;Antene UHF Stationary
3;6;3;9;999;Peralatan Antena UHF Lainnya
3;6;3;10;0;PERALATAN ANTENA SHF/PARABOLA
3;6;3;10;1;Antene SHF Portable
3;6;3;10;2;Antene SHF Transportable
3;6;3;10;3;Antene SHF Stationary
3;6;3;10;4;Antena All Band
3;6;3;10;5;Antena SSB
3;6;3;10;999;Peralatan Antena SHF/Parabola Lainnya
3;6;3;11;0;PERALATAN TRANSLATOR VHF/VHF
3;6;3;11;1;Translator VHF/VHF Portable
3;6;3;11;2;Translator VHF/VHF Transportable
3;6;3;11;3;Translator VHF/VHF Stationary
3;6;3;11;999;Peralatan Translator VHF/VHF Lainnya
3;6;3;12;0;PERALATAN TRANSLATOR UHF/UHF
3;6;3;12;1;Translator UHF/UHF Portable
3;6;3;12;2;Translator UHF/UHF Transportable
3;6;3;12;3;Translator UHF/UHF Stationary
3;6;3;12;999;Peralatan Translator UHF/UHF Lainnya
3;6;3;13;0;PERALATAN TRANSLATOR VHF/UHF
3;6;3;13;1;Translator VHF/UHF Portable
3;6;3;13;2;Translator VHF/UHF Transportable
3;6;3;13;3;Translator VHF/UHF Stationary
3;6;3;13;999;Peralatan Translator VHF/UHF Lainnya
3;6;3;14;0;PERALATAN TRANSLATOR UHF/VHF
3;6;3;14;1;Translator UHF/VHF Portable
3;6;3;14;2;Translator UHF/VHF Transportable
3;6;3;14;3;Translator UHF/VHF Stationary
3;6;3;14;999;Peralatan Translator UHF/VHF Lainnya
3;6;3;15;0;PERALATAN MICROWAVE F P U
3;6;3;15;1;Microwave F P U Portable
3;6;3;15;2;Microwave F P U Transportable
3;6;3;15;3;Microwave F P U Stationary
3;6;3;15;999;Peralatan Microwave F P U Lainnya
3;6;3;16;0;PERALATAN MICROWAVE TERESTRIAL
3;6;3;16;1;Microwave Terestrial Portable
3;6;3;16;2;Microwave Terestrial Transportable
3;6;3;16;3;Microwave Terestrial Stationary
3;6;3;16;999;Peralatan Microwave Terestrial Lainnya
3;6;3;17;0;PERALATAN MICROWAVE TVRO
3;6;3;17;1;Microwave TVRO Portable
3;6;3;17;2;Microwave TVRO Transportable
3;6;3;17;3;Microwave TVRO Stationary
3;6;3;17;999;Peralatan Microwave  TVRO Lainnya
3;6;3;18;0;PERALATAN DUMMY LOAD
3;6;3;18;1;Dummy Load Pendingin Udara
3;6;3;18;2;Dummy Load Pendingin Air
3;6;3;18;3;Dummy Load Pendingin Minyak
3;6;3;18;4;Dummy Load Pendingin Gas
3;6;3;18;999;Peralatan Dummy Load Lainnya
3;6;3;19;0;SWITCHER ANTENA
3;6;3;19;1;Switcher Combination
3;6;3;19;2;Switcher Manual
3;6;3;19;3;Switcher Automatic Motor
3;6;3;19;999;Switcher Antena Lainnya
3;6;3;20;0;SWITCHER/MENARA ANTENA
3;6;3;20;1;Self Supporting Tower
3;6;3;20;2;Guy Tower
3;6;3;20;3;Mast Tower
3;6;3;20;4;Concrete Tower
3;6;3;20;999;Switcher/Menara Antena Lainnya
3;6;3;21;0;FEEDER
3;6;3;21;1;Open Wire
3;6;3;21;2;Coaxial Feeder
3;6;3;21;3;Antenna Tuning Unit
3;6;3;21;4;Dehydrator
3;6;3;21;999;Feeder Lainnya (Alat Studio, Komunikasi Dan Pemancar)
3;6;3;22;0;HUMIDITY CONTROL
3;6;3;22;1;Dehumidifier (Humidity Control)
3;6;3;22;999;Humidity Control Lainnya
3;6;3;23;0;PROGRAM INPUT EQUIPMENT
3;6;3;23;1;Receiver STL/VHF ( FM)
3;6;3;23;2;Receiver STL/UHF
3;6;3;23;3;Receiver STL/SHF
3;6;3;23;4;TVRO
3;6;3;23;5;Line Amplifier
3;6;3;23;6;S R O
3;6;3;23;7;Line Equalizer
3;6;3;23;8;Automatic Gain Control
3;6;3;23;9;Compressor Amplifier
3;6;3;23;10;Expander Amplifier
3;6;3;23;11;Attenuator
3;6;3;23;12;Audio Processor Am
3;6;3;23;13;Stereo Generator Fm
3;6;3;23;14;Distributor Amplifier
3;6;3;23;15;Switcher/Patch Panel
3;6;3;23;16;Audio Monitor
3;6;3;23;17;AM Monitor
3;6;3;23;18;FM Monitor
3;6;3;23;19;Power Distribution Board
3;6;3;23;20;Lightning Protector
3;6;3;23;21;All Band Receiver
3;6;3;23;22;Change Over Switch
3;6;3;23;999;Program Input Equipment Lainnya
3;6;3;24;0;PERALATAN ANTENE PENERIMA VHF
3;6;3;24;1;Antene Penerima VHF
3;6;3;24;2;Peralatan Antena Penerima LF
3;6;3;24;3;Peralatan Antena Penerima MF
3;6;3;24;4;Peralatan Antena Penerima HF
3;6;3;24;5;Peralatan Antena Penerima MF+HF
3;6;3;24;6;Peralatan Antena Penerima VHF
3;6;3;24;7;Peralatan Antena Penerima UHF
3;6;3;24;8;Peralatan Antena Penerima SSHF
3;6;3;24;999;Peralatan Antene Penerima VHF Lainnya
3;6;3;25;0;PERALATAN PEMANCAR LF
3;6;3;25;1;Peralatan Pemancar LF Transportable
3;6;3;25;2;Peralatan Pemancar LF Portable
3;6;3;25;3;Peralatan Pemancar LF Stationary
3;6;3;25;999;Peralatan Pemancar LF Lainnya
3;6;3;26;0;UNIT PEMANCAR MF+HF
3;6;3;26;1;Unit Pemancar MF+HF Transportable
3;6;3;26;2;Unit Pemancar MF+HF Portable
3;6;3;26;3;Unit Pemancar MF+HF Stationary
3;6;3;26;999;Unit Pemancar MF+HF Lainnya
3;6;3;27;0;PERALATAN ANTENA PEMANCAR MF+HF
3;6;3;27;1;Peralatan Antena Pemancar MF+HF Transportable
3;6;3;27;2;Peralatan Antena Pemancar MF+HF Portable
3;6;3;27;3;Peralatan Antena Pemancar MF+HF Stationary
3;6;3;27;999;Peralatan Antena Pemancar MF+HF Lainnya
3;6;3;28;0;PERALATAN PENERIMA
3;6;3;28;1;Peralatan Penerima LF
3;6;3;28;2;Peralatan Penerima MF
3;6;3;28;3;Peralatan Penerima HF
3;6;3;28;4;Peralatan Penerima MF+HF
3;6;3;28;5;Peralatan Penerima UHF
3;6;3;28;6;Peralatan Penerima SHF
3;6;3;28;999;Peralatan Penerima Lainnya
3;6;3;29;0;PERALATAN PEMANCAR DAN PENERIMA LF
3;6;3;29;1;Unit Transceiver LF Transportable
3;6;3;29;2;Unit Transceiver LF Portable
3;6;3;29;3;Unit Transceiver LF Stationary
3;6;3;29;999;Peralatan Pemancar dan Penerima LF Lainnya
3;6;3;30;0;PERALATAN PEMANCAR DAN PENERIMA MF
3;6;3;30;1;Unit Transceiver MF Transportable
3;6;3;30;2;Unit Transceiver MF Portable
3;6;3;30;3;Unit Transceiver MF Stationary
3;6;3;30;999;Peralatan Pemancar dan Penerima MF Lainnya
3;6;3;31;0;PERALATAN PEMANCAR DAN PENERIMA HF
3;6;3;31;1;Unit Transceiver HF Transportable
3;6;3;31;2;Unit Transceiver HF Portable
3;6;3;31;3;Unit Transceiver HF Stationary
3;6;3;31;4;Rs Ssb Tranciever
3;6;3;31;5;Mini Ranger
3;6;3;31;6;Artemis
3;6;3;31;7;Telerometer
3;6;3;31;999;Peralatan Pemancar dan Penerima HF Lainnya
3;6;3;32;0;PERALATAN PEMANCAR DAN PENERIMA MF+HF
3;6;3;32;1;Unit Transceiver MF+HF Transportable
3;6;3;32;2;Unit Transceiver MF+HF Portable
3;6;3;32;3;Unit Transceiver MF+HF Stationary
3;6;3;32;4;Differential Omega (Peralatan Pemancar Dan Penerima Mf+hf)
3;6;3;32;999;Peralatan Pemancar dan Penerima MF+HF Lainnya
3;6;3;33;0;PERALATAN PEMANCAR DAN PENERIMA VHF
3;6;3;33;1;Unit Transceiver VHF Transportable
3;6;3;33;2;Unit Transceiver VHF Portable
3;6;3;33;3;Unit Transceiver VHF Stationary
3;6;3;33;999;Peralatan Pemancar dan Penerima VHF lainnya
3;6;3;34;0;PERALATAN PEMANCAR DAN PENERIMA UHF
3;6;3;34;1;Unit Transceiver UHF Transportable
3;6;3;34;2;Unit Transceiver UHF Portable
3;6;3;34;3;Unit Transceiver UHF Stationary
3;6;3;34;4;Ultra Hight Frequence Link
3;6;3;34;5;Auto Alarm Tustel (AAT)
3;6;3;34;6;Distribution Board and Signal Unit
3;6;3;34;7;Remote Terminal Unit
3;6;3;34;8;Multiplex Terminal Equipment
3;6;3;34;9;Signal Velvoger Grounding
3;6;3;34;10;Bridge Merger Testing
3;6;3;34;11;Message Repeater
3;6;3;34;12;Electric Cleaner
3;6;3;34;13;Aotomatic Aerlale
3;6;3;34;14;Power and Awr Meter Round
3;6;3;34;15;Voltage Regulator
3;6;3;34;16;Gyro Compass
3;6;3;34;17;Frequence Synthesizer Unit
3;6;3;34;18;Vodas (Voice Devise Anti Singing)
3;6;3;34;19;Anemometer (Peralatan Pemancar Dan Penerima UHF)
3;6;3;34;20;Clear View Screen
3;6;3;34;21;Arq unit
3;6;3;34;22;Radio Direction Finder
3;6;3;34;23;Power transmitter
3;6;3;34;24;Tele Controller
3;6;3;34;25;Local Terminal
3;6;3;34;26;Digital Selective Calling (DSC)
3;6;3;34;999;Peralatan Pemancar dan Penerima UHF Lainnya
3;6;3;35;0;PERALATAN PEMANCAR DAN PENERIMA SHF
3;6;3;35;1;Unit Transceiver SHF Transportable
3;6;3;35;2;Unit Transceiver SHF Portable
3;6;3;35;3;Unit Transceiver SHF Stationary
3;6;3;35;999;Peralatan Pemancar dan Penerima SHF Lainnya
3;6;3;36;0;PERALATAN ANTENA PEMANCAR DAN PENERIMA LF
3;6;3;36;1;Unit Antena Transceiver LF Transportable
3;6;3;36;2;Unit Antena Transceiver LF Portable
3;6;3;36;3;Unit Antena Transceiver LF Stationary
3;6;3;36;999;Peralatan Antena Pemancar dan Penerima LF Lainnya
3;6;3;37;0;PERALATAN ANTENA PEMANCAR DAN PENERIMA MF
3;6;3;37;1;Unit Antena Transceiver MF Transportable
3;6;3;37;2;Unit Antena Transceiver MF Portable
3;6;3;37;3;Unit Antena Transceiver MF Stationary
3;6;3;37;999;Peralatan Antena Pemancar dan Penerima MF Lainnya
3;6;3;38;0;PERALATAN ANTENA PEMANCAR DAN PENERIMA HF
3;6;3;38;1;Unit Antena Transceiver HF Transportable
3;6;3;38;2;Unit Antena Transceiver HF Portable
3;6;3;38;3;Unit Antena Transceiver HF Stationary
3;6;3;38;999;Peralatan Antena Pemancar dan Penerima HF Lainnya
3;6;3;39;0;PERALATAN ANTENA PEMANCAR DAN PENERIMA MF+HF
3;6;3;39;1;Unit Antena Transceiver MF+ HF Transportable
3;6;3;39;2;Unit Antena Transceiver MF+HF Portable
3;6;3;39;3;Unit Antena Transceiver MF+HF Stationary
3;6;3;39;999;Peralatan Antena Pemancar dan Penerima MF+HF Lainnya
3;6;3;40;0;PERALATAN ANTENA PEMANCAR DAN PENERIMA VHF
3;6;3;40;1;Unit Antena Transceiver VHF Transportable
3;6;3;40;2;Unit Antena Transceiver VHF Portable
3;6;3;40;3;Unit Antena Transceiver VHF Stationary
3;6;3;40;999;Peralatan Antena Pemancar dan Penerima VHF Lainnya
3;6;3;41;0;PERALATAN ANTENA PEMANCAR DAN PENERIMA UHF
3;6;3;41;1;Unit Antena Transceiver UHF Transportable
3;6;3;41;2;Unit Antena Transceiver UHF Portable
3;6;3;41;3;Unit Antena Transceiver UHF Stationary
3;6;3;41;999;Peralatan Antena Pemancar dan Penerima UHF Lainnya
3;6;3;42;0;PERALATAN ANTENA PEMANCAR DAN PENERIMA SHF
3;6;3;42;1;Unit Antena Transceiver SHF Transportable
3;6;3;42;2;Unit Antena Transceiver SHF Portable
3;6;3;42;3;Unit Antena Transceiver SHF Stationary
3;6;3;42;999;Peralatan Antena Pemancar dan Penerima SHF Lainnya
3;6;3;43;0;PERALATAN PENERIMA CUACA CITRA SATELITE RESOLUSI RENDAH
3;6;3;43;1;Alat Penerima Satelite Cuaca
3;6;3;43;999;Peralatan Penerima Cuaca Citra Satelite Resolusi Rendah Lainnya
3;6;3;44;0;PERALATAN PENERIMA CUACA CITRA SATELITE RESOLUSI TINGGI
3;6;3;44;1;Alat Penerima Satelite Cuaca Geo Stasimeter
3;6;3;44;2;Alat Penerima Satelite Cuaca Orbit Polar
3;6;3;44;999;Peralatan Penerima Cuaca Citra Satelite Resolusi Tinggi Lainnya
3;6;3;45;0;PERALATAN PENERIMA DAN PENGIRIM GAMBAR KE PERMUKAAN
3;6;3;45;1;Scanner Facsimile
3;6;3;45;2;Alden Minifax Recorder
3;6;3;45;3;Universal Graphic Recorder
3;6;3;45;4;Weather Chart Recorder
3;6;3;45;999;Peralatan Penerima dan Pengirim Gambar ke Permukaan Lainnya
3;6;3;46;0;PERALATAN PERLENGKAPAN RADIO
3;6;3;46;1;Box Battery
3;6;3;46;2;Cutton Duck
3;6;3;46;3;Carring Case
3;6;3;46;4;Hand Set
3;6;3;46;5;Conecctor
3;6;3;46;999;Peralatan Perlengkapan Radio Lainnya
3;6;3;47;0;SUMBER TENAGA
3;6;3;47;1;BA-30
3;6;3;47;2;Genset
3;6;3;47;3;Solar Cell
3;6;3;47;4;Charger
3;6;3;47;999;Sumber Tenaga Lainnya
3;6;3;99;0;PERALATAN PEMANCAR LAINNYA
3;6;3;99;999;Peralatan Pemancar Lainnya
3;6;4;0;0;PERALATAN KOMUNIKASI NAVIGASI
3;6;4;1;0;PERALATAN KOMUNIKASI NAVIGASI INSTRUMEN LANDING SYSTEM
3;6;4;1;1;Standard Instrumen Landing System
3;6;4;1;2;Microwave Landing System
3;6;4;1;999;Peralatan Komunikasi Navigasi Instrumen Landing System lainnya
3;6;4;2;0;VERY HIGHT FREQUENCE OMNI RANGE (VOR)
3;6;4;2;1;Conventional  VOR (CVOR)
3;6;4;2;2;Doople VOR (DVOR)
3;6;4;2;999;Very Hight Frequence Omni Range (VOR) Lainnya
3;6;4;3;0;DISTANCE MEASURING EQUIPMENT (DME)
3;6;4;3;1;Transponder DME
3;6;4;3;2;Antena DME
3;6;4;3;3;BEACON
3;6;4;3;4;NDB
3;6;4;3;5;DB
3;6;4;3;6;Radar Beacon
3;6;4;3;7;Differential Omega (Distance Measuring Equipment (dme))
3;6;4;3;8;Differential GPS
3;6;4;3;999;Distance Measuring Equipment (DME) Lainnya
3;6;4;4;0;RADAR
3;6;4;4;1;Primary Surveillance Radar
3;6;4;4;2;Secondary Surveillance Radar
3;6;4;4;999;Radar Lainnya
3;6;4;5;0;ALAT PENGATUR TELEKOMUNIKASI
3;6;4;5;1;Message Switching Center (MSC)
3;6;4;5;2;Automatic Message Switching Center (AMSC)
3;6;4;5;3;Current Console Regulator
3;6;4;5;4;Controller Console PVC
3;6;4;5;6;No Break Casinet
3;6;4;5;7;Telegraphic Frame
3;6;4;5;8;Morden
3;6;4;5;9;Radio Console
3;6;4;5;10;Supervisori Console
3;6;4;5;999;Alat Pengatur Telekomunikasi Lainnya
3;6;4;6;0;PERALATAN KOMUNIKASI UNTUK DOKUMENTASI
3;6;4;6;1;Unit Tape Recorder
3;6;4;6;2;Unit Time Announcing
3;6;4;6;3;Unit Master Clock
3;6;4;6;4;Unit Reproducer
3;6;4;6;5;Unit Remote Control
3;6;4;6;999;Peralatan Komunikasi Untuk Dokumentasi Lainnya
3;6;4;99;0;PERALATAN KOMUNIKASI NAVIGASI LAINNYA
3;6;4;99;999;Peralatan Komunikasi Navigasi Lainnya
3;7;0;0;0;KOMPUTER
3;7;1;0;0;KOMPUTER UNIT
3;7;1;1;0;KOMPUTER JARINGAN
3;7;1;1;1;Mainframe (Komputer Jaringan)
3;7;1;1;2;Mini Komputer
3;7;1;1;3;Local Area Network (LAN)
3;7;1;1;4;Internet
3;7;1;1;5;Komputer Wedis
3;7;1;1;6;Komputer Synergie
3;7;1;1;7;PC Workstation
3;7;1;1;999;Komputer Jaringan Lainnya
3;7;1;2;0;PERSONAL KOMPUTER
3;7;1;2;1;P.C Unit
3;7;1;2;2;Lap Top
3;7;1;2;3;Note Book
3;7;1;2;4;Palm Top
3;7;1;2;5;Code Breaker Super Komputer
3;7;1;2;6;Thinclient
3;7;1;2;7;Net Book
3;7;1;2;8;Ultra Mobile P.C.
3;7;1;2;999;Personal Komputer Lainnya
3;7;1;99;0;KOMPUTER UNIT LAINNYA
3;7;1;99;999;Komputer Unit Lainnya
3;7;2;0;0;PERALATAN KOMPUTER
3;7;2;1;0;PERALATAN MAINFRAME
3;7;2;1;1;Card Reader (Peralatan Mainframe)
3;7;2;1;2;Magnetic Tape Unit (Peralatan Mainframe)
3;7;2;1;3;Floppy Disk Unit (Peralatan Mainframe)
3;7;2;1;4;Storage Modul Disk (Peralatan Mainframe)
3;7;2;1;5;Console Unit (Peralatan Mainframe)
3;7;2;1;6;CPU (Peralatan Mainframe)
3;7;2;1;7;Disk Pack (Peralatan Mainframe)
3;7;2;1;8;Hard Copy Console
3;7;2;1;9;Serial Printer
3;7;2;1;10;Line Printer
3;7;2;1;11;Plotter (Peralatan Mainframe)
3;7;2;1;12;Hard Disk
3;7;2;1;13;Keyboard (Peralatan Mainframe)
3;7;2;1;14;Steamer
3;7;2;1;15;Data Patch Panel
3;7;2;1;16;Paper Tape Reader
3;7;2;1;17;Panaboard
3;7;2;1;999;Peralatan Mainframe Lainnya
3;7;2;2;0;PERALATAN MINI KOMPUTER
3;7;2;2;1;Card Reader (Peralatan Mini Komputer)
3;7;2;2;2;Magnetic Tape Unit (Peralatan Mini Komputer)
3;7;2;2;3;Floppy Disk Unit (Peralatan Mini Komputer)
3;7;2;2;4;Storage Modul Disk (Peralatan Mini Komputer)
3;7;2;2;5;Console Unit (Peralatan Mini Komputer)
3;7;2;2;6;CPU (Peralatan Mini Komputer)
3;7;2;2;7;Disk Pack (Peralatan Mini Komputer)
3;7;2;2;9;Plotter (Peralatan Mini Komputer)
3;7;2;2;10;Scanner (Peralatan Mini Komputer)
3;7;2;2;11;Computer Compatible
3;7;2;2;12;Viewer (Peralatan Mini Komputer)
3;7;2;2;13;Digitizer (Peralatan Mini Komputer)
3;7;2;2;14;Keyboard (Peralatan Mini Komputer)
3;7;2;2;15;Auto Switch/Data Switch
3;7;2;2;16;Cut Sheet Feeder
3;7;2;2;17;Speaker Komputer
3;7;2;2;999;Peralatan Mini Komputer Lainnya
3;7;2;3;0;PERALATAN PERSONAL KOMPUTER
3;7;2;3;1;CPU (Peralatan Personal Komputer)
3;7;2;3;2;Monitor
3;7;2;3;3;Printer (Peralatan Personal Komputer)
3;7;2;3;4;Scanner (Peralatan Personal Komputer)
3;7;2;3;5;Plotter (Peralatan Personal Komputer)
3;7;2;3;6;Viewer (Peralatan Personal Komputer)
3;7;2;3;7;External
3;7;2;3;8;Digitizer (Peralatan Personal Komputer)
3;7;2;3;9;Keyboard (Peralatan Personal Komputer)
3;7;2;3;10;CD Writter
3;7;2;3;11;DVD Writer
3;7;2;3;12;Firewire Card
3;7;2;3;13;Capture Card
3;7;2;3;14;LAN Card
3;7;2;3;15;External CD/ DVD Drive (ROM)
3;7;2;3;16;External Floppy Disk Drive
3;7;2;3;17;External/ Portable Hardisk
3;7;2;3;999;Peralatan Personal Komputer Lainnya
3;7;2;4;0;PERALATAN JARINGAN
3;7;2;4;1;Server
3;7;2;4;2;Router
3;7;2;4;3;Hub
3;7;2;4;4;Modem
3;7;2;4;5;Netware Interface External
3;7;2;4;6;Repeater and Transciever
3;7;2;4;7;Head Copy Terminal
3;7;2;4;8;rack Modem
3;7;2;4;9;Card Punch
3;7;2;4;10;Head Copy Printer
3;7;2;4;11;Character Terminal
3;7;2;4;12;Graphic Terminal
3;7;2;4;13;Terminal
3;7;2;4;14;Rak Server
3;7;2;4;15;Firewall
3;7;2;4;16;Switch Rak
3;7;2;4;17;Wanscaller
3;7;2;4;18;E-Mail Security
3;7;2;4;19;Client Clearing House
3;7;2;4;20;CAT 6 Cable
3;7;2;4;21;Kabel UTP
3;7;2;4;22;Wireless PCI Card
3;7;2;4;23;Wireless Access Point
3;7;2;4;24;Switch
3;7;2;4;25;Hubbel UTP
3;7;2;4;26;Acces Point
3;7;2;4;27;Rackmount
3;7;2;4;28;KVM Keyboard Video Monitor
3;7;2;4;29;Mobile Modem GSM/ CDMA
3;7;2;4;30;Network Cable Tester
3;7;2;4;31;Jaringan Satpas
3;7;2;4;999;Peralatan Jaringan Lainnya
3;7;2;99;0;PERALATAN KOMPUTER LAINNYA
3;7;2;99;999;Peralatan Komputer Lainnya
3;8;0;0;0;ALAT PENGEBORAN
3;8;1;0;0;ALAT PENGEBORAN MESIN
3;8;1;1;0;BOR MESIN TUMBUK
3;8;1;1;1;Bor Mesin Tumbuk Pakai Kabel
3;8;1;1;2;Bor Mesin Tumbuk Pakai Setang Bor
3;8;1;1;3;Bor Mesin Tumbuk Kombinasi 01 & 02
3;8;1;1;999;Bor Mesin Tumbuk Lainnya
3;8;1;2;0;BOR MESIN PUTAR
3;8;1;2;1;Rotary Table (Bor Mesin Putar)
3;8;1;2;2;Spindle
3;8;1;2;3;Kombinasi 01 & 02
3;8;1;2;4;Top Drive
3;8;1;2;5;Wikie Drill
3;8;1;2;999;Bor Mesin Putar Lainnya
3;8;1;99;0;ALAT PENGEBORAN MESIN LAINNYA
3;8;1;99;999;Alat Pengeboran Mesin Lainnya
3;8;2;0;0;ALAT PENGEBORAN NON MESIN
3;8;2;1;0;BANGKA
3;8;2;1;1;Bangka
3;8;2;1;999;Bangka Lainnya
3;8;2;2;0;PANTEK
3;8;2;2;1;Pantek
3;8;2;2;2;Sondir
3;8;2;2;999;Pantek Lainnya
3;8;2;3;0;PUTAR
3;8;2;3;1;Putar
3;8;2;3;2;Band Hidrolik
3;8;2;3;999;Putar Lainnya
3;8;2;4;0;PERALATAN BANTU
3;8;2;4;1;Drawwork
3;8;2;4;2;Drill Pipe
3;8;2;4;3;Drill Cillar
3;8;2;4;4;Kelly
3;8;2;4;5;Cemeting Unit
3;8;2;4;6;Rotary Table (Peralatan Bantu)
3;8;2;4;7;Tubing Slip
3;8;2;4;8;Tubing Spinder
3;8;2;4;9;Alat Pancing
3;8;2;4;10;Swivel
3;8;2;4;11;Mud Tank
3;8;2;4;999;Peralatan Bantu Lainnya
3;8;2;99;0;ALAT PENGEBORAN NON MESIN LAINNYA
3;8;2;99;999;Alat Pengeboran Non Mesin Lainnya
3;9;0;0;0;ALAT PRODUKSI, PENGOLAHAN DAN PEMURNIAN
3;9;1;0;0;SUMUR
3;9;1;1;0;PERALATAN SUMUR MINYAK
3;9;1;1;1;Alat Perawat Sumur
3;9;1;1;2;Amerada Test
3;9;1;1;3;Sonolog
3;9;1;1;4;Performing Unit
3;9;1;1;5;Logging Unit
3;9;1;1;6;Sand Pump
3;9;1;1;999;Peralatan Sumur Minyak Lainnya
3;9;1;2;0;SUMUR PEMBORAN
